Id_cosecha;Superf;TT_est; Neto_KG; Toneladas_recibidas; Average of HUMEDAD; Average of PROTEINA;Max of VITASCOPIO; Average of PRIMERA+SEGUNDA; Average of CUARTA;Max of PUREZA_VARIETAL;Max of FALLING_NUMBER;Max of DON; Average of CUERPOS EXT+QUEBRADO+DAÑADO ;Count of Fertil;Cosecha;Fecha_siembra;Variedad;Departamento;Weath_ref; Precip.Acumulada_(mm); Heliofanía_Relativa_(%); Rad.Solar_(xHelio)cal/cma²; Humedad_Rel.
10881;118;413;58.680;59;14,0778;13,1556;99;85,15;1,8889;100;244;150;4,2167;1;2024;20/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11053;40;140; -   ; -   ;14,62;13,5;-1;85,18;1,42;100;196;-1;4,74;1;2024;6/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10699;111;389; -   ; -   ;15,6;13,9714;-1;88,8429;0,8571;100;360;-1;6,3857;1;2024;20/6/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11033;45;225;138.990;139;14,34;12,48;99;87,86;1,94;91;326;711,3;3,38;1;2024;1/7/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11054;158;553;804.890;805;14,8912;12,4412;100;91,3706;1,3529;100;364;1101;2,2676;1;2024;13/6/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10838;67;302;205.740;206;13,3875;12,225;99;93,0125;1,1375;100;318;2467;1,825;1;2024;21/6/2024;ARRAYAN;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
10737;90;315;9.160;9;12,5667;13,5667;98;93,9;0,4333;99;275;1475;2,8;1;2024;25/6/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10436;55;220;277.340;277;12,63;11,14;96;91,14;1,27;100;346;336,6;1,67;1;2024;25/6/2024;NAHARA;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10630;11;44;58.320;58;15,1;12;100;92,15;1,05;100;244;200;2,05;1;2024;11/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10733;55;193; -   ; -   ;14,75;13,9;-1;91,35;1,25;99;60;-1;4,45;1;2024;2/7/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10459;37;167;145.130;145;14,1;11,92;100;93,74;0,96;100;343;253,7;1,16;1;2024;10/6/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10571;100;350;41.230;41;14,24;13,12;98;90,86;1,56;100;311;286;2,44;1;2024;4/7/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11512;20;90;58.130;58;14,2;10,5;96;90,6;1,3;98;337,5;969,9;3,35;1;2024;27/6/2024;NAHARA;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11514;9;41; -   ; -   ;10,75;11,85;-1;69,95;6,65;100;237;-1;5,1;1;2024;15/7/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11058;395;1383; -   ; -   ;14,2158;13,8947;-1;87,8789;1,4974;100;175;-1;3,4684;1;2024;11/7/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11593;51;179;694.210;694;12,5656;11,7594;99;83,5156;2,5594;100;369;168,2;2,425;1;2024;15/6/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11494;200;800; -   ; -   ;13,7;13,6;-1;87,9;1,3;99;-1;-1;3,6;1;2024;20/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10434;24;120;89.510;90;13,075;12,7;98;93,65;1,15;100;255;219,3;1,9;1;2024;10/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11594;180;630;122.560;123;13,065;13,29;100;89,945;1,485;100;333;349;3,44;1;2024;18/6/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11009;43;151;46.170;46;14,075;13,275;99;93,5625;1,1125;100;288;4065;1,7375;1;2024;29/6/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11127;35;123;123.450;123;13,48;12,76;100;97,58;0,2;100;304;478;1,66;1;2024;20/6/2024;FANA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10833;98;392;182.370;182;14,425;13,2417;100;94,4083;0,325;99;334;416;4,4917;1;2024;10/6/2024;FANA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11156;90;315;237.760;238;13,9889;12,5889;99;86,3444;2,2556;100;311;29;3,4778;1;2024;28/6/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10939;20;70;71.250;71;15,4333;12,6;100;94,3333;0,5667;100;354;798;3,1333;1;2024;8/7/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11290;28;98;126.500;127;14,8;10,88;99;85,44;2,56;100;326;415,3;3,22;1;2024;27/6/2024;NAHARA;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11014;20;70; -   ; -   ;13,75;13,1;-1;92,05;0,85;99;310;-1;4,1;1;2024;2/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11322;53;212;176.210;176;13,8333;12,6333;99;94,8833;0,5167;100;321;2542;2,0833;1;2024;2/7/2024;OSIRIS;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10631;65;293; -   ; -   ;14,4714;13,8571;98;91,7;1,3857;100;355;29,2;2,2714;1;2024;1/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10794;50;175;92.750;93;15,3;13,1;98;94,1286;0,7857;100;350;316,9;2,7714;1;2024;1/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11602;51;179;408.560;409;13,8286;11,8429;100;82,9929;2,85;100;359;266,4;3,0857;1;2024;1/7/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11309;127;445;601.950;602;12,57;12,345;100;90,145;1,18;100;339;2664,3;3,785;1;2024;2/7/2024;ARRAYAN;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
10804;30;120; -   ; -   ;12,85;12,55;97;75,25;4,85;99;233;84;3,65;1;2024;7/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10961;58;203; -   ; -   ;13,875;13,525;-1;76,375;4,25;100;336;-1;3,1;1;2024;9/7/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11443;74;259; -   ; -   ;12,7571;13,7286;100;79,8714;3,7857;100;339;314,2;2,7857;1;2024;19/7/2024;ARRAYAN;FLORIDA;Canelones;507,4;82,72540984;418,0631148;2,758196721
11210;115;403;430.350;430;12,3471;12,2294;100;90,8412;1,7412;100;316,5;4913,1;2,3882;1;2024;1/7/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
10788;117;468;87.530;88;13,67;13,33;100;97,7;0,15;100;336;1109,9;1,11;1;2024;28/6/2024;OSIRIS;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10922;18;63;57.790;58;11,775;11,775;99;90,35;1,25;100;244,5;524;1,075;1;2024;15/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11020;45;158;159.000;159;12,5333;12,5667;99;85,85;2,3167;98;314,5;695;2,25;1;2024;23/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10515;37;130;151.610;152;12,2;11,7143;99;90,2429;1,6286;100;328;1213;2,3143;1;2024;30/6/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10619;64;224;184.620;185;12,24;12,83;99;88,79;2,2;100;333;194,9;2,18;1;2024;2/7/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11035;16;56;83.810;84;12,9333;12,1667;99;86,1;2,3;100;318;3229,8;2,7667;1;2024;20/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11640;63;221;268.270;268;13,1909;11,4182;98;86,2909;2,6273;100;389;381,8;1,6273;1;2024;5/7/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10981;21;74; -   ; -   ;13,15;13,75;-1;86,45;2,3;99;295;-1;1,65;1;2024;2/7/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11418;69;276;13.280;13;12,77;13,31;99;95,98;0,29;98;291;1316,5;2,37;1;2024;5/7/2024;OSIRIS;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11834;33;116; -   ; -   ;13,2;12,8333;-1;95,0667;0,4;100;185;-1;2,6333;1;2024;1/5/2024;FANA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11767;77;270;142.570;143;12,45;11,6625;99;76,1125;4,15;99;325;167,7;2,125;1;2024;25/6/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10841;94;423;294.460;294;12,91;11,96;99;90,26;1,38;100;317;2498;3,73;1;2024;21/6/2024;ARRAYAN;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
11555;37;185;25.440;25;13,8;12,1231;99;81,9385;2,8769;100;339;198,3;2,0923;1;2024;25/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11281;34;136; -   ; -   ;13,05;13,05;-1;95,95;0,35;96;180;-1;2,4;1;2024;6/6/2024;OSIRIS;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10715;20;100;125.930;126;13,5;12,025;99;88,175;2,3;100;308;1157;1,8;1;2024;13/7/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11577;50;160; -   ; -   ;13,025;13,75;-1;84,75;1,5;99;60;-1;5,5;1;2024;30/6/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11715;35;123;126.860;127;13,46;12,18;99;91,76;1,4;100;306;147;3,16;1;2024;23/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10317;49;172;151.950;152;13,8111;11,5667;99;85,5111;2,4;100;299;205;2,0556;1;2024;28/6/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11376;18;81;64.080;64;14,0667;11,9333;99;95,1667;0,5333;100;303;1700;2,3;1;2024;10/7/2024;ARRAYAN;CANELONES;Canelones;507,4;82,72540984;418,0631148;2,758196721
11024;22;77;83.200;83;12,2667;12,5;98;85,2667;2,9;98;336;2806;2,5333;1;2024;28/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11154;101;384;362.730;363;12,8615;11,8846;100;93,9462;0,7385;100;356;2300;2,8923;1;2024;13/7/2024;ARRAYAN;CANELONES;Canelones;507,4;82,72540984;418,0631148;2,758196721
11604;96;480;81.790;82;12,4;13,0875;99;84,7625;2,7125;100;326;222;2,95;1;2024;11/7/2024;NAHARA;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10851;71;305; -   ; -   ;13,925;13,5125;-1;92,1875;0,575;99;314;-1;3,6375;1;2024;10/7/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10643;120;600;451.510;452;13,5;12,1733;100;91,0933;1,0333;100;332;519,8;4,32;1;2024;10/7/2024;DANIELLE;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11123;36;14;128.060;128;15,78;11,44;98;93,1;0,32;99;365;1400;4,02;1;2024;14/7/2024;NAHARA;CANELONES;Canelones;507,4;82,72540984;418,0631148;2,758196721
10385;50;200;29.450;142;13,2;12,9;100;94;0,4;98;285;220;2,5;1;2024;29/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10449;47;188;147.500;148;15,55;13,2375;99;93,875;1,1125;99;321;387;1,8625;1;2024;2/7/2024;ARRAYAN;FLORIDA;Canelones;507,4;82,72540984;418,0631148;2,758196721
11431;100;350;619.290;619;12,9724;12,031;99;91,7483;1,2862;100;335,5;1302,7;2,3069;1;2024;7/7/2024;ARRAYAN;FLORIDA;Canelones;507,4;82,72540984;418,0631148;2,758196721
11504;106;477;30.900;31;13,31;13,76;99;96,74;0,28;100;293;441;1,21;1;2024;20/6/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11813;36;126;150.250;150;15,3167;12,0167;100;86,0833;1,7;98;379;2300;3,65;1;2024;13/6/2024;NAHARA;CANELONES;Canelones;507,4;82,72540984;418,0631148;2,758196721
11345;30;120;87.020;87;16,25;11,875;99;89,9;1;98;361;1400;4,15;1;2024;8/7/2024;ARRAYAN;LAVALLEJA;TreintayTres;1005,4;44,09246862;311,28159;2
11297;177;620;148.550;149;13,6462;13,2462;100;94,2538;0,5615;100;284;377,5;2,0692;1;2024;1/7/2024;OSIRIS;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11706;59;236; -   ; -   ;13,2;12,4;-1;82,8;2,7;99;144;-1;2;1;2024;12/6/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10608;35;158;104.490;104;15,3;11,4333;99;86,25;2,0167;99;356;2501;5,0667;1;2024;4/7/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11266;16;48;88.360;88;13,6667;11,5333;100;88,2333;0,6667;99;336;759;3,6;1;2024;15/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11124;30;105;122.210;122;15,125;11,6;98;97,325;0,15;98;267;828;1,75;1;2024;10/6/2024;FANA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11566;45;180;28.420;28;13,4;12,52;100;88,78;1,22;100;303;485;5,6;1;2024;15/7/2024;NAHARA;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11609;27;103;147.450;147;15,3667;11,8;100;89,2833;1,2667;100;308,5;1006,9;5,1667;1;2024;10/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11665;30;105;26.270;26;11,8667;12,2667;100;88,2667;2,3667;100;233;169,5;1,6333;1;2024;13/6/2024;NAHARA;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10969;50;175;225.060;225;15,08;11,53;100;93,52;0,78;100;324;339,9;1,72;1;2024;20/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11724;33;149;87.750;88;13,25;11,175;98;90,525;1,225;100;277;511;3,2;1;2024;20/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10716;30;105; -   ; -   ;15,1;14,2;-1;88,1;1,875;99;60;-1;3,775;1;2024;1/7/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11019;63;221;220.210;220;13,1125;12,325;99;88,925;1,375;98;362;689,6;2,65;1;2024;22/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11490;165;578; -   ; -   ;13,2476;13,6952;97;76,519;4,7286;100;0;-1;2,9429;1;2024;23/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10574;10;48;29.690;30;16;12,8;96;87,3;2;97;300;1258;3;1;2024;3/7/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11320;53;212;58.350;58;17,9714;13;98;93,2143;0,3286;100;325;146;3,8286;1;2024;12/7/2024;OSIRIS;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10801;25;100;29.360;29;13,9667;11,8667;98;81,4;4,2;99;226;159;2,4667;1;2024;7/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11390;15;68; -   ; -   ;13,3;14;-1;94,3;0,7;99;333;-1;1,9;1;2024;10/7/2024;ARRAYAN;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
10553;30;135;81.540;82;16,5;11,4;99;90,5333;2;98;355;496,8;3,3;1;2024;1/7/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10771;50;300; -   ; -   ;11,9571;13,5857;-1;75,6571;6,4857;99;210;-1;2,4286;1;2024;9/7/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11364;45;158; -   ; -   ;15,3;11,6667;-1;92,6;0,8667;100;182;-1;1,9667;1;2024;10/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11492;313;1252;1.014.860;1.015;12,5434;12,517;99;89,2604;1,4604;100;354;327;1,9736;1;2024;1/7/2024;DANIELLE;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
11064;200;700;405.170;405;11,9864;12,2727;100;91,2591;1,3455;100;319;2226;1,5091;1;2024;28/6/2024;DANIELLE;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
10575;11;53; -   ; -   ;14,8;12,5;-1;73;5,5;98;253;-1;2,3;1;2024;3/7/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10946;150;525;493.190;493;14,8792;12,8708;100;96,8;0,2375;100;287;860;1,85;1;2024;7/7/2024;FANA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10533;50;225;218.250;218;13,45;12,55;97;89,6375;1,775;99;337;121;2,5125;1;2024;18/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10658;67;281;169.330;169;13,2286;13,1143;100;91,0143;1,5071;100;310;6065,5;2,9429;1;2024;30/6/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10767;20;70;88.350;88;14,2667;12,3667;97;86,8;1,5;100;359;534,3;5,8;1;2024;20/7/2024;DANIELLE;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
10714;30;105; -   ; -   ;13,6;14,5667;-1;86,5;1,9;100;60;-1;4,1;1;2024;1/7/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11251;100;350;30.600;31;12,225;13,5938;98;92,2375;1,0625;100;244,5;761,2;2,775;1;2024;6/7/2024;OSIRIS;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
10970;44;154;159.270;159;12,0333;11,4167;100;85,6;1,9833;100;299;202,3;2,9333;1;2024;21/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11021;26;91;100.330;100;12,225;11,95;97;80,8;3,3;99;275;384,9;3,6;1;2024;24/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10667;10;45; -   ; -   ;14,8;14,3;-1;91,9;1,1;98;319;-1;3,6;1;2024;2/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11083;75;263;212.400;212;13,6714;12,5429;97;97,2714;0,2714;100;274;421;1,5;1;2024;22/6/2024;FANA;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10960;45;158; -   ; -   ;15,925;13,35;-1;81,3;3,65;99;333;-1;2,975;1;2024;10/7/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10648;21;105;82.310;82;13,7667;12,3;99;94,0667;0,3667;100;354;253,7;3,0667;1;2024;15/7/2024;DANIELLE;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11341;8;28;76.740;77;12,35;12,7333;98;87,6333;1,85;100;259,5;1262,1;2,35;1;2024;5/7/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10586;110;385;274.530;275;13,0667;11,9417;97;84,5083;3,0583;100;325;533;3,0583;1;2024;6/7/2024;ARRAYAN;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10979;25;88;106.960;107;11,7;11,9;98;84,4;2,075;100;287;1143,3;5,025;1;2024;4/7/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10668;11;50;35.260;35;13,85;12,45;98;94,55;1,05;100;336;403,1;2,6;1;2024;1/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11103;72;252;44.770;45;13,275;13,55;100;93,525;1,45;100;334,5;554;2,1125;1;2024;29/6/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10799;43;172;187.830;188;12,4857;10,9571;98;92,2;0,8857;99;286;192;2,9143;1;2024;6/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11554;118;708; -   ; -   ;12,4;11,4167;-1;85,0333;2,5;100;121;-1;1,7;1;2024;20/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10378;50;175; -   ; -   ;13,35;12,35;100;93,45;1,05;100;186;78,4;1,3;1;2024;10/6/2024;NAHARA;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10380;64;224;283.820;284;11,8;12,48;98;94,11;1,13;100;370;120,3;0,97;1;2024;6/6/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11829;42;147;30.710;31;12,5167;13,2333;99;94,0333;0,65;95;270;329;2,2;1;2024;15/6/2024;FANA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10853;110;495; -   ; -   ;12,63;12,38;-1;84,36;2,59;100;197;-1;1,48;1;2024;13/6/2024;DANIELLE;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
10556;80;400;182.320;182;13,075;12,8875;99;93,375;0,2375;100;304,5;576;5,475;1;2024;30/6/2024;FANA;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
10650;110;440;387.250;387;14,9125;12,2;98;92,775;0,775;100;326;1890;3,9625;1;2024;9/7/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11055;140;490; -   ; -   ;14,0421;13,2368;100;90,2684;0,8421;100;196;-1;5,7158;1;2024;6/6/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11801;111;389;397.390;397;12,8133;12,64;99;90,3667;1,9667;100;446;541;2,0933;1;2024;10/7/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10718;20;70; -   ; -   ;11,225;13,05;98;92,05;0,6;100;175;342,3;2,325;1;2024;8/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10542;51;179;32.010;32;13,3167;12,6167;98;78,4;4,4333;99;229;432;3,9833;1;2024;8/7/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11831;42;147;115.930;116;12,45;12,125;98;90,175;0,925;99;271;2203;3,65;1;2024;20/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11558;40;140; -   ; -   ;14,66;13,6;-1;89,3;1,64;99;198;-1;1,9;1;2024;30/6/2024;NAHARA;FLORES;Colonia;466,03;57,51557377;364,8610656;0
10806;20;70; -   ; -   ;14,1;14;98;88,75;2,2;100;363;232,2;1,8;1;2024;2/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10529;85;383;338.690;339;11,5929;11,8786;98;91,4286;1,3857;100;363;300,9;2,0857;1;2024;18/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10705;54;216;220.860;221;15,05;11,475;100;93,3;1,2125;99;300;492;2,6875;1;2024;12/7/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
10377;50;175; -   ; -   ;13,82;15,04;-1;87,8;1,28;98;321,5;-1;5,34;1;2024;27/6/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11271;17;68;54.590;55;15,45;12,15;99;89,2;1,6;100;305,5;1813;3,65;1;2024;25/6/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11105;72;252;61.000;61;14,04;13,2;98;91,88;0,5;100;324;323;4,86;1;2024;30/6/2024;ARRAYAN;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
10531;90;405;361.920;362;12,3167;12,4583;98;88,4417;1,7667;99;348;1332,6;4,2417;1;2024;26/6/2024;NAHARA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
10468;163;734;84.960;85;12,8667;12,2;98;86,3333;1,7667;100;339,5;1157,1;2,7333;1;2024;1/7/2024;ARRAYAN;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
11347;64;256;219.230;219;13,7667;11,8444;99;91,4667;1,1778;100;319;620;3,1333;1;2024;27/6/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11028;22;77; -   ; -   ;12,7;13,5667;-1;92,8333;0,4333;99;0;-1;4,7;1;2024;20/6/2024;FANA;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11550;18;63;57.680;58;16,3;12,85;100;91,55;0,75;99;329;450;4,75;1;2024;5/7/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11143;40;160;195.770;196;12,1571;12,0429;98;86,7857;2,5286;99;264;1777,5;3,3429;1;2024;5/7/2024;NAHARA;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
10522;52;182; -   ; -   ;12,9;13,85;-1;96,7;0,25;91;158;-1;1,25;1;2024;23/6/2024;OSIRIS;FLORES;Colonia;466,03;57,51557377;364,8610656;0
11769;70;245;93.110;93;11,6875;13,3;96;92,3125;1,6625;100;394;1830;1,2375;1;2024;5/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11449;43;151; -   ; -   ;13,3;13,5;-1;86,65;2,35;100;0;-1;1,35;1;2024;30/5/2024;DANIELLE;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11516;33;116; -   ; -   ;12,5;13,85;-1;93,9;0,75;100;324;-1;1,6;1;2024;7/7/2024;ARRAYAN;RIO_NEGRO;Tacuarembo;1191,3;47,42827869;343,7413934;0
10935;23;81;63.150;63;12,2333;11,3667;98;90,8333;0,9667;100;265;241,7;1,9;1;2024;5/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11673;51;184; -   ; -   ;14,0667;13,2667;-1;92,9;0,6;100;220;-1;4,5667;1;2024;18/7/2024;ARRAYAN;SAN_JOSE;Colonia;466,03;57,51557377;364,8610656;0
11086;20;70;61.650;62;12,25;12,5;98;97,5;0,25;100;221;246;1,125;1;2024;22/6/2024;FANA;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11332;137;685; -   ; -   ;12,9333;13,9667;-1;96,3667;0,3;99;314;-1;1,8;1;2024;25/6/2024;OSIRIS;SORIANO;Colonia;466,03;57,51557377;364,8610656;0
11075;31;155; -   ; -   ;13,24;13,26;100;90,68;1,4;100;267,5;6054,7;1,84;1;2024;15/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11243;25;88;123.090;123;12,26;12,8;100;94,16;0,78;100;340;967,9;2,78;1;2024;14/6/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11038;70;245;204.900;205;11,5667;10,7333;100;93,5944;0,6889;100;248;193,8;1,15;1;2024;8/6/2024;DANIELLE;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11607;78;296;147.410;147;14,12;12,18;99;91,58;1,26;100;295;2847,3;3,82;1;2024;9/7/2024;ARRAYAN;COLONIA;Colonia;466,03;57,51557377;364,8610656;0
11438;24;84;56.690;57;14,32;13,02;98;87,58;1,7;97;353,5;4745,1;4,6;1;2024;12/7/2024;ARRAYAN;FLORIDA;Canelones;507,4;82,72540984;418,0631148;2,758196721
10587;50;175; -   ; -   ;12,24;13,52;-1;86,28;1,6;99;340;-1;5,56;1;2024;4/7/2024;ARRAYAN;FLORIDA;Canelones;507,4;82,72540984;418,0631148;2,758196721
